eventId,homeTeamId,awayTeamId,leagueId,homeTeamScore,awayTeamScore,homeTeamWinner,awayTeamWinner,date
704992,9812,84,ESP1,1,0,True,False,"19:00, 05.05.25"
704745,86,102,ESP1,2,0,True,False,"19:00, 05.10.24"
704951,102,93,ESP1,0,0,False,False,"19:00, 06.04.25"
704746,89,1068,ESP1,1,1,False,False,"19:00, 06.10.24"
704950,17534,97,ESP1,1,1,False,False,"19:00, 07.04.25"
705004,98,101,ESP1,0,1,False,True,"19:00, 09.05.25"
705001,1068,89,ESP1,4,0,True,False,"19:00, 10.05.25"
704967,94,243,ESP1,1,0,True,False,"19:00, 11.04.25"
705008,244,97,ESP1,1,1,False,False,"19:00, 11.05.25"
704962,17534,83,ESP1,0,1,False,True,"19:00, 12.04.25"
704968,93,101,ESP1,3,1,True,False,"19:00, 13.04.25"
704707,244,17534,ESP1,2,0,True,False,"19:00, 13.09.24"
704969,1068,95,ESP1,4,2,True,False,"19:00, 14.04.25"
704704,89,86,ESP1,0,2,False,True,"19:00, 14.09.24"
704705,1068,94,ESP1,3,0,True,False,"19:00, 15.09.24"
704708,101,97,ESP1,3,1,True,False,"19:00, 16.09.24"
704977,88,2922,ESP1,1,0,True,False,"19:00, 18.04.25"
704750,96,95,ESP1,2,3,False,True,"19:00, 18.10.24"
704971,98,1068,ESP1,1,0,True,False,"19:00, 19.04.25"
704759,85,86,ESP1,1,2,False,True,"19:00, 19.10.24"
704974,86,93,ESP1,1,0,True,False,"19:00, 20.04.25"
704710,96,243,ESP1,2,1,True,False,"19:00, 20.09.24"
704753,83,243,ESP1,5,1,True,False,"19:00, 20.10.24"
704979,9812,244,ESP1,1,3,False,True,"19:00, 21.04.25"
704717,86,88,ESP1,4,1,True,False,"19:00, 21.09.24"
704758,94,98,ESP1,2,3,False,True,"19:00, 21.10.24"
704714,101,1068,ESP1,1,1,False,False,"19:00, 22.09.24"
704718,244,84,ESP1,1,2,False,True,"19:00, 23.09.24"
704724,86,96,ESP1,3,2,True,False,"19:00, 24.09.24"
704720,83,2922,ESP1,1,0,True,False,"19:00, 25.09.24"
704769,88,243,ESP1,0,2,False,True,"19:00, 25.10.24"
704721,85,1068,ESP1,0,1,False,True,"19:00, 26.09.24"
704766,86,83,ESP1,0,4,False,True,"19:00, 26.10.24"
704738,95,84,ESP1,1,2,False,True,"19:00, 27.09.24"
704739,97,83,ESP1,4,2,True,False,"19:00, 28.09.24"
704734,1068,86,ESP1,1,1,False,False,"19:00, 29.09.24"
704944,244,243,ESP1,2,1,True,False,"19:00, 30.03.25"
704731,102,98,ESP1,3,1,True,False,"19:00, 30.09.24"
704943,85,98,ESP1,1,1,False,False,"19:00, 31.03.25"
704699,86,244,ESP1,2,0,True,False,"19:30, 01.09.24"
705017,243,98,ESP1,1,0,True,False,"19:30, 13.05.25"
705014,86,84,ESP1,2,1,True,False,"19:30, 14.05.25"
705011,2922,93,ESP1,0,2,False,True,"19:30, 15.05.25"
705018,88,83,ESP1,0,2,False,True,"19:30, 15.05.25"
704988,83,84,ESP1,1,0,True,False,"19:30, 22.04.25"
704981,2922,86,ESP1,0,1,False,True,"19:30, 23.04.25"
704986,96,89,ESP1,1,0,True,False,"19:30, 23.04.25"
704980,1068,101,ESP1,3,0,True,False,"19:30, 24.04.25"
704985,244,95,ESP1,5,1,True,False,"19:30, 24.04.25"
704694,94,102,ESP1,1,1,False,False,"19:30, 31.08.24"
704696,17534,84,ESP1,0,1,False,True,"19:30, 31.08.24"
704877,88,86,ESP1,1,0,True,False,"20:00, 01.02.25"
704910,1068,93,ESP1,1,0,True,False,"20:00, 01.03.25"
704770,96,84,ESP1,1,0,True,False,"20:00, 01.11.24"
704805,89,244,ESP1,2,0,True,False,"20:00, 01.12.24"
704876,244,93,ESP1,2,2,False,False,"20:00, 02.02.25"
704915,97,94,ESP1,3,3,False,False,"20:00, 02.03.25"
704807,243,97,ESP1,1,1,False,False,"20:00, 02.12.24"
704778,94,86,ESP1,1,2,False,True,"20:00, 03.01.25"
704873,9812,98,ESP1,2,1,True,False,"20:00, 03.02.25"
704771,93,244,ESP1,1,1,False,False,"20:00, 03.11.24"
704779,85,2922,ESP1,1,0,True,False,"20:00, 04.11.24"
704841,93,86,ESP1,2,1,True,False,"20:00, 04.12.24"
704812,85,84,ESP1,2,0,True,False,"20:00, 06.12.24"
704885,101,95,ESP1,1,0,True,False,"20:00, 07.02.25"
704814,9812,86,ESP1,0,3,False,True,"20:00, 07.12.24"
704886,86,1068,ESP1,1,1,False,False,"20:00, 08.02.25"
704783,101,98,ESP1,1,3,False,True,"20:00, 08.11.24"
704811,1068,243,ESP1,4,3,True,False,"20:00, 08.12.24"
704888,243,83,ESP1,1,4,False,True,"20:00, 09.02.25"
704927,89,243,ESP1,0,1,False,True,"20:00, 09.03.25"
704781,17534,243,ESP1,1,0,True,False,"20:00, 09.11.24"
704813,2922,88,ESP1,1,0,True,False,"20:00, 09.12.24"
704845,101,85,ESP1,2,1,True,False,"20:00, 10.01.25"
704884,84,97,ESP1,1,1,False,False,"20:00, 10.02.25"
704928,88,9812,ESP1,1,1,False,False,"20:00, 10.03.25"
704786,89,83,ESP1,1,0,True,False,"20:00, 10.11.24"
704848,243,94,ESP1,1,1,False,False,"20:00, 11.01.25"
704846,89,102,ESP1,1,0,True,False,"20:00, 13.01.25"
704826,95,94,ESP1,1,0,True,False,"20:00, 13.12.24"
704892,9812,2922,ESP1,1,2,False,True,"20:00, 14.02.25"
704932,98,96,ESP1,2,2,False,False,"20:00, 14.03.25"
704824,101,86,ESP1,3,3,False,False,"20:00, 14.12.24"
704899,102,94,ESP1,1,1,False,False,"20:00, 15.02.25"
704931,9812,94,ESP1,1,1,False,False,"20:00, 15.03.25"
704822,83,17534,ESP1,0,1,False,True,"20:00, 15.12.24"
704896,244,89,ESP1,3,0,True,False,"20:00, 16.02.25"
704930,1068,83,ESP1,2,4,False,True,"20:00, 16.03.25"
704857,88,95,ESP1,2,1,True,False,"20:00, 17.01.25"
704891,83,101,ESP1,1,0,True,False,"20:00, 17.02.25"
704851,2922,83,ESP1,1,1,False,False,"20:00, 18.01.25"
704858,94,89,ESP1,1,0,True,False,"20:00, 19.01.25"
704859,102,84,ESP1,4,0,True,False,"20:00, 20.01.25"
704833,9812,95,ESP1,3,0,True,False,"20:00, 20.12.24"
704902,85,97,ESP1,1,0,True,False,"20:00, 21.02.25"
704830,83,1068,ESP1,1,2,False,True,"20:00, 21.12.24"
704909,98,83,ESP1,0,2,False,True,"20:00, 22.02.25"
704793,2922,95,ESP1,2,0,True,False,"20:00, 22.11.24"
704837,244,101,ESP1,1,1,False,False,"20:00, 22.12.24"
704907,89,17534,ESP1,3,0,True,False,"20:00, 23.02.25"
704792,85,83,ESP1,2,2,False,False,"20:00, 23.11.24"
704869,98,97,ESP1,1,1,False,False,"20:00, 24.01.25"
704908,243,84,ESP1,1,1,False,False,"20:00, 24.02.25"
704790,93,89,ESP1,1,0,True,False,"20:00, 24.11.24"
704868,95,86,ESP1,0,3,False,True,"20:00, 25.01.25"
704863,83,94,ESP1,7,1,True,False,"20:00, 26.01.25"
704860,96,85,ESP1,1,1,False,False,"20:00, 27.01.25"
704922,83,97,ESP1,3,0,True,False,"20:00, 27.03.25"
704767,89,97,ESP1,0,2,False,True,"20:00, 27.10.24"
704918,95,98,ESP1,1,1,False,False,"20:00, 28.02.25"
704763,84,93,ESP1,0,0,False,False,"20:00, 28.10.24"
704946,86,17534,ESP1,3,2,True,False,"20:00, 29.03.25"
704802,84,94,ESP1,2,1,True,False,"20:00, 29.11.24"
704806,95,1068,ESP1,0,5,False,True,"20:00, 30.11.24"
704874,17534,101,ESP1,0,1,False,True,"20:00, 31.01.25"
704774,102,101,ESP1,1,1,False,False,"20:30, 18.12.24"
704788,88,94,ESP1,1,1,False,False,"20:30, 18.12.24"
